Establishment_PredictedPowerScore,Establishment_ID,Establishment_Rank,Establishment_Street,Establishment_Name
99.0802083272,81498,2179,BEULAH CHURCH RD,FERN CREEK/HIGHVIEW ADULT DAY CENTER
99.0802083272,84881,2180,BLOSSOM LANE,DISCOVERY PRE SCHOOL
99.0802083272,85099,2181,WOLF PEN WOODS DRIVE,DESSERT COMPANY
99.0802083272,93345,2182,TAYLORSVILLE RD.,MAPLE INN
99.0802083272,93427,2183,BARDSTOWN ROAD,FRESH SUSHI
99.0802083272,94499,2184,"FACTORY LANE, SUITE G",OLD SCHOOL NY PIZZA LLC.
99.0802083272,95131,2185,S. 4TH ST.,MERCURY BALLROOM
99.0802083272,96360,2186,W. MARKET,RIA'LY RIA'S CHILI & SOUL FOOD DINER
99.0802083272,96872,2187,N. 17TH ST.,PLEASE & THANK YOU BAKERY
99.0802083272,96941,2188,FRANKFORT AVE.,LYNN'S CAFE
99.0802083272,97136,2189,ST. ANDREWS CHURCH RD.,CAFE S.W.
99.0802083272,97163,2190,BARDSTOWN RD.,JIMMY JOHN'S
99.0802083272,97356,2191,S. 3RD ST.,HILLEBRAND MARKET BISTRO
99.0802083272,98058,2192,S HURSTBOURNE PKWY,MORNING POINTE OF LOUISVILLE
99.0802083272,98108,2193,FRANKFORT AVE,AT THE ITALIAN TABLE
99.0802083272,98218,2194,N HUBBARDS LN #160,PINOT'S PALETTE
99.0802083272,98269,2195,OUTER LOOP,FIVE GUYS AT OUTER LOOP
99.0802083272,98329,2196,SHELBYVILLE RD,HIGHLANDS LATIN SCHOOL
99.0802083272,98367,2197,OUTER LOOP,SWEET SAVANNAHS
99.0802083272,98387,2198,RUCKRIEGEL PARKWAY SUITE 103,BRYANT'S CAKE & CANDY SUPPLIES
99.0802083272,98521,2199,SHELBYVILLE RD,PANDA EXPRESS #2515
99.0802083272,98566,2200,BARDSTOWN RD,GREAT FLOOD BREWING COMPANY
99.0802083272,98583,2201,S 4TH ST,JIM BEAM URBAN STILLHOUSE
99.0802083272,98592,2202,"STORY AVE, #128","DRINKS WELL SERVICES, LLC"
99.0802083272,98787,2203,PORTLAND AVE,TABLE
99.0802083272,98835,2204,SHELBYVILLE RD,POPPALOOZA
99.0802083272,99270,2205,E. MARKET ST.,PRESS ON MARKET
99.0802083272,99365,2206,TERMINAL DRIVE,KFC
99.0802083272,99410,2207,S. 10TH STREET,"INTOWN WINERY, LLC"
99.0802083272,99459,2208,DIXIE HWY.,STOMPING GROUNDS COFFEE CO.
99.0802083272,99555,2209,LEXINGTON ROAD,MEXA STEAK TACOS
99.0802083272,99740,2210,W. MARKET ST.,HOT BOX EATERY
99.0802083272,99742,2211,W MUHAMMAD ALI BLVD,KENTUCKY TACO COMPANY
99.0802083272,99762,2212,LANNAN PARK RD.,PORTLAND YOUTH LEAGUE CONCESSION
99.0802083272,99857,2213,BARDSTOWN RD.,WILD DOG ROSE
99.0802083272,99882,2214,PLANTSIDE DR.,RAWNAISSANCE RAW ORGANIC DESSERTS
99.0802083272,99885,2215,BARRET AVE.,GALLERY K
99.0802083272,100004,2216,S. HURSTBOURNE PKWY.,CHIPOTLE MEXICAN GRILL
99.0802083272,100012,2217,S. HURSTBOURNE PKWY.,SUSHI MARU
99.0802083272,100116,2218,DIXIE HWY.,O'S COOL ICE CREAM
99.0802083272,100133,2219,BANK ST.,CUP OF JOY
99.0802083272,100214,2220,PLANTSIDE DR.,WINNIE'S DECADENT DESSERTS COMMISSARY
99.0802083272,100235,2221,HIGHLAND AVE.,LOVAFARE
99.0802083272,100307,2222,PARK ROAD,PICNIC
99.0802083272,100317,2223,BRECKENRIDGE LN,MOD PIZZA
99.0802083272,100351,2224,TERMINAL DRIVE,STARBUCKS
99.0802083272,100447,2225,MAIN STREET,LOUVINO TWO
99.0802083272,100448,2226,CHAMBERLAIN LANE,GET JUICED
99.0802083272,100449,2227,SHELBYVILLE ROAD SUITE 104,FIVE GUYS AT MIDDLETOWN
99.0802083272,100713,2228,SHELBYVILLE ROAD,PEKING CITY BISTRO
99.0802083272,100731,2229,S. FLOYD STREET,PAPA JOHN'S
99.0802083272,100732,2230,S. FLOYD STREET,CHICK-FIL-A
99.0802083272,100743,2231,MALCOLM AVENUE,LANDMARK RECOVERY
99.0802083272,100782,2232,ALLIANT AVENUE,LA QUINTA INN & SUITES
99.0802083272,100786,2233,E. CALDWELL STREET,"LOAVES AND FISHES, INC."
99.0802083272,100977,2234,N. 26TH ST.,EM'S DELIGHTS
99.0802083272,101047,2235,SHELBYVILLE ROAD,O DEGREES
99.0802083272,101078,2236,FRANKFORT AVE,MANHATTAN PROJECT
99.0802083272,101145,2237,E MARKET ST,TASTE OF FINE WINES AND BOURBON
99.0802083272,101147,2238,SHELBYVILLE RD,RED BRICK PIZZA
99.0802083272,101152,2239,HOLIDAY MANOR COURT,ELI'S BBQ
99.0802083272,101212,2240,HOLIDAY MANOR CENTER,HAVANA RUMBA KIOSK @ HOLIDAY MANOR
99.0802083272,101214,2241,TOWNE CENTER DR,SUSHI MARU
99.0802083272,101259,2242,PLANTSIDE DR,PEACE AND VINEGAR
99.0802083272,101260,2243,TERMINAL DR,COMFY COW
99.0802083272,101299,2244,E MAIN ST,ANGEL'S ENVY
99.0802083272,101303,2245,SHELBYVILLE RD,LAS MARIA'S
99.0802083272,101306,2246,INDIAN LAKE DR,MARTIN'S BAR-B-QUE JOINT
99.0802083272,101385,2247,SHELBYVILLE RD,CAPTAIN D'S
99.0802083272,101399,2248,S 7TH ST,LA FLOR DE JALISCO
99.0802083272,101407,2249,BLANKENBAKER PKWY,SWORD AND THE SCONE
99.0802083272,101459,2250,NORTHWESTERN PKY,ANCHOR PARKWAY BAR & GRILL
99.0802083272,101539,2251,SHEBYVILLE RD,DOUBLE DOGS
99.0802083272,101593,2252,E. MAIN ST.,HI-FIVE DOUGHNUTS
99.0802083272,101594,2253,DUPONT CIRCLE,"GAN TORAH OF LOUISVILLE, INC."
99.0802083272,101651,2254,BLUEGRASS AVE,M&M BARBQ
99.0802083272,101652,2255,S. PRESTON ST,AU BON PAIN
99.0802083272,101661,2256,SHELBYVILLE RD,FIRE FRESH BBQ
99.0802083272,101702,2257,TERMINAL DR,STARBUCKS AIRSIDE
99.0802083272,101735,2258,BROWNSBORO ROAD,SUBWAY #11525
99.0802083272,101737,2259,W. MAIN STREET,KMAC CAFE
99.0802083272,101778,2260,OUTER LOOP,PENN STATION
99.0802083272,101829,2261,PRESTON HWY,SUBWAY #7327
99.0802083272,101835,2262,GRINSTEAD DRIVE,FANTE'S COFFEE
